Post ID,gpt-4.1-mini_stance
1864466963528912900,0
1864466769210945879,0
1864466691599769729,1
1864466665942942194,0
1864466436611297442,0
1864466430936109546,0
1864466397860122977,0
1864466217756410351,0
1864466161338871934,1
1864466114971078845,1
1864466031562916085,0
1864466029528928637,0
1864465940576174342,0
1864465822447517923,0
1864465822368059624,0
1864465733281042449,0
1864465724422672898,0
1864465719506661409,1
1864465698749124984,0
1864465624732455267,1
1864465353121657093,0
1864465300277654008,0
1864465280555966759,0
1864465247936901236,0
1864465221219184755,0
1864465202076692566,0
1864465148557107643,0
1864465116948799888,0
1864465000879845878,0
1864464879564017847,1
1864464809577648352,0
1864464735858549143,0
1864464605923176810,0
1864464486779752482,0
1864464330579923164,0
1864464316327411721,0
1864464299520868507,0
1864463922968793522,0
1864463893076299955,0
1864463487004471704,0
1864463470193746305,1
1864463428833710506,0
1864463209463468056,0
1864463205449269503,0
1864463040831238582,0
1864463016881770875,0
1864462964775866652,0
1864462952595607797,0
1864462798077448497,0
1864462760580366754,0
1864462635476893883,0
1864462506145501495,-1
1864462494053617932,0
1864462441637097815,-1
1864462388197773390,0
1864462378340855853,0
1864462364424155510,0
1864462357847544050,0
1864462293511102617,0
1864462127890653341,0
1864462043551596961,0
1864461996617277548,0
1864461885032038830,0
1864461882800619591,0
1864461754207514684,0
1864461664139030844,0
1864461552231002130,0
1864461451932651761,0
1864461280091771014,0
1864461266636378289,0
1864461212651802704,0
1864461166631682128,0
1864460882471756140,1
1864460752444076056,0
1864460680667009477,-1
1864460613151289439,0
1864460533426016400,0
1864460496302428628,-1
1864460344615207176,0
1864460328613838881,0
1864459970613530983,-1
1864459898425131222,1
1864459847023923263,0
1864459829462364561,0
1864459787372560447,0
1864459720662167571,0
1864459637099253762,0
1864459586604027953,0
1864459441162096742,0
1864459384291541302,0
1864459227592319428,0
1864459223389884436,0
1864459148345143621,0
1864459069903475044,0
1864459002911842422,0
1864458959110983865,0
1864458581942075720,0
1864458478447665498,0
1864458446889996536,0
1864458376693813540,0
1864458372168470771,0
1864458244049309738,1
1864458168375627913,0
1864458119260012662,0
1864457818516148247,0
1864457680795955372,0
1864457595202801718,0
1864457324942725400,-1
1864457159825617224,0
1864457117513510962,0
1864457079966089438,0
1864457029047165225,0
1864456949816758636,1
1864456883198922757,1
1864456871530070041,0
1864455875282264143,1
1864455801886200037,0
1864455787583820200,0
1864455729962246398,0
1864455638450884708,1
1864455398788387155,0
1864455332929458453,-1
1864455307864187391,0
1864455210225291388,0
1864455037461606428,0
1864455029534380377,1
1864454939751182373,0
1864454931555430886,0
1864454893735694749,0
1864454726663983459,0
1864454591238295960,0
1864454498086731859,0
1864454491774570804,0
1864454486842069490,-1
1864454382680469525,0
1864454363537875064,0
1864454286895468797,0
1864454152539263401,0
1864454152211841520,0
1864453996754423932,0
1864453980027539456,0
1864453860502151328,0
1864453523406016913,0
1864453466724213111,0
1864453197781196903,0
1864453080709771376,0
1864453044823335301,-1
1864452851768152224,0
1864452710306861139,0
1864452565112639906,0
1864452546690982018,0
1864452330323648919,0
1864452286770020852,0
1864452215173169250,1
1864452176614998311,-1
1864452138270691634,0
1864452132667031718,0
1864452022751166567,0
1864451922540814621,0
1864451832778772629,0
1864451626339053710,0
1864451611583545423,0
1864450972753514526,0
1864450917694886095,0
1864450885230719416,0
1864450801797636143,0
1864450701243330901,0
1864450699175583823,0
1864450566874640673,0
1864450554753110129,1
1864450496364212505,0
1864450432090755421,0
1864450414424301863,0
1864450346275271013,0
1864450052774646054,0
1864449808175395303,0
1864449803469418795,-1
1864449507108233722,0
1864449285766697332,0
1864449236386906235,1
1864448900691611922,0
1864448829476720948,0
1864448748115358173,0
1864448711151018416,0
1864448704817844504,0
1864448687193113013,0
1864448585250508951,0
1864448145779720200,0
1864447929966023018,0
1864447894218064310,0
1864447588507979979,0
1864447414662303933,0
1864447291303624796,1
1864447267664744707,0
1864447271493882318,0
1864446970183733681,0
1864446893196996785,0
1864446716394524891,0
1864446669330206893,1
1864446585737740465,0
1864446165892141328,0
1864446128441426208,0
1864445891496559085,1
1864445884118802864,0
1864445654577172901,0
1864445536402559135,0
1864445527254867990,0
1864445471587999873,1
1864445410292449528,0
1864445406286888972,0
1864445305401561596,0
1864445196051583086,-1
1864445182327824820,0
1864445091063939496,0
1864445091990892945,0
1864445011716395441,0
1864444964786057498,-1
1864444872926875992,0
1864444854798839829,1
1864444650733629871,0
1864444612716208395,1
1864444560190951656,-1
1864444532114510063,0
1864444497737797691,0
1864444387838579058,0
1864444274504343870,0
1864444199388762332,0
1864444093755216086,0
1864444033336041727,0
1864444011190100378,0
1864443997080391864,0
1864443855073956059,0
1864443824161902985,0
1864443787063234689,0
1864443747435491339,0
1864443619350073852,1
1864443601163334018,0
1864443539288981907,0
1864443516543222120,0
1864443457667809750,0
1864443432510394873,0
1864443342555369658,0
1864443116003959156,0
1864443108290712029,0
1864443052032709102,0
1864442992066453614,0
1864442932872294497,0
1864442889796800808,0
1864442852425494872,0
1864442838705897782,0
1864442677292314925,0
1864442596866838740,0
1864442554802164219,0
1864442469909201041,0
1864442379660329376,1
1864442354188292220,0
1864441769854730527,0
1864441768164368718,0
1864441760073556094,0
1864441623616135178,0
1864441534692667653,0
1864441408590893396,0
1864441395370709282,0
1864441365066633312,0
1864441194446770528,0
1864441068323840122,0
1864440985670889703,0
1864440964628033953,0
1864440803294126123,0
1864440751678972003,0
1864440753671610656,0
1864440749963592045,0
1864440659983086037,0
1864440617817751965,0
1864440608804208720,0
1864440343678132682,0
1864440320282513846,0
1864440049254756821,0
1864440005264867552,0
1864439802323419213,0
1864439782186573983,0
1864439694597214619,0
1864439574920929422,0
1864439575180919215,0
1864439567182364835,0
1864439385887838520,0
1864439197391523886,0
1864439033553932326,0
1864438887592153099,0
1864438705986879534,0
1864438657093890538,0
1864438435131302248,0
1864438410200383997,0
1864438404475170944,0
1864438330794086815,0
1864438290402656371,0
1864438211331936480,0
1864437844795670787,0
1864437645792669824,0
1864437555015422096,0
1864437428724912361,0
1864437319492591730,0
1864437217399087377,0
1864437082124407184,1
1864437038021324931,0
1864436836321382709,0
1864436543471145112,0
1864436484855775617,-1
1864436271784817090,0
1864436248326127659,0
1864436207465136178,0
1864436206857007373,0
1864436190574678381,0
1864436071976546494,1
1864436050245939464,0
1864435975402721372,0
1864435897459974627,0
1864435767902081521,0
1864435625870413953,0
1864435521490993263,0
1864435452541063441,0
1864435289222942829,0
1864435278573658227,0
1864435262136230221,0
1864435238350311550,1
1864435091331797231,1
1864435057194099161,0
1864434974448816591,-1
1864434963300667709,0
1864434874599215337,0
1864434856140394708,0
1864434808878747951,0
1864434702607896811,0
1864434571967598891,0
1864434557799285096,0
1864434490518524380,0
1864434490225119642,0
1864434351410139632,1
1864434133361152310,0
1864434107029012548,0
1864434046841049395,0
1864433976577839572,0
1864433979463749879,0
1864433959175901675,-1
1864433868671209842,0
1864433671781978268,0
1864433652324536713,0
1864433523672690741,1
1864433526860403143,0
1864433319527764125,0
1864433281527169438,0
1864433137356247396,0
1864433114614841682,0
1864433071832887350,0
1864433046818013202,0
1864432872792195166,0
1864432775715279185,0
1864432670429646861,0
1864432615119257907,0
1864432525721964600,1
1864432519795401129,0
1864432142425498072,0
1864432045033713708,0
1864432022715863283,1
1864432006844608870,0
1864431727499772376,0
1864431661548466282,0
1864431453427134759,0
1864431361060425758,0
1864431208970572060,1
1864431170491969733,0
1864431079660089755,0
1864431051604467925,0
1864430964337988049,0
1864430921799356878,0
1864430888471130586,0
1864430874755768415,0
1864430834557550994,0
1864430740449972676,0
1864430735169396879,0
1864430499604619447,0
1864430494764474677,0
1864430283660870059,0
1864430194259579378,-1
1864430177654026529,0
1864430145223655627,-1
1864430119747469543,0
1864430083152466050,0
1864430012411088904,0
1864429932438282541,0
1864429894442144143,1
1864429828243353821,-1
1864429797734015346,1
1864429682726195230,0
1864429590179139823,0
1864429578992668681,0
1864429547627925966,0
1864429514128019865,0
1864429509912744291,0
1864429504115900872,0
1864429486801846745,0
1864429482028802054,0
1864429448814318030,0
1864428936555581673,0
1864428804086661610,0
1864428670653231569,0
1864428553766306138,0
1864428367899992446,0
1864428260248952866,0
1864427906685972823,0
1864427897177473119,0
1864427883193647405,0
1864427659570360341,0
1864427216706097580,-1
1864427174876344439,0
1864427078696718586,0
1864427046580969875,0
1864426939861053873,0
1864426903106617601,-1
1864426681613648137,0
1864426624441094399,0
1864426578853417078,0
1864426560947675254,0
1864426082994151557,0
1864426055450108331,0
1864425963603309046,0
1864425940677214353,0
1864425924197843251,-1
1864425653946224802,1
1864425633482227981,0
1864425494193586606,0
1864425490154422407,0
1864425464292421793,1
1864425220888547645,-1
1864425202567762230,0
1864424896844952055,-1
1864424788837445753,0
1864424718649925695,0
1864424680918274296,1
1864424638391968006,0
1864424606075113769,0
1864424357713596873,0
1864424348892676280,0
1864424292189962602,0
1864424130214289463,0
1864423935950901287,0
1864423833404358875,0
1864423807697436997,1
1864423292821492008,1
1864423221874843718,0
1864423222919180495,0
1864422971617759648,0
1864422858832683474,0
1864422708705968455,0
1864422669275287864,1
1864422655111135411,0
1864422487125033306,0
1864422075005280480,0
1864421952678469788,0
1864421931614703617,0
1864421895073833262,0
1864421874953843188,0
1864421827813982229,0
1864421822705303746,0
1864421752849469480,1
1864421742816514550,0
1864421708641313038,0
1864421540433154120,0
1864421435927875641,0
1864421406462607494,0
1864421392885661972,0
1864421348405117324,0
1864421232654876709,0
1864421220977922210,0
1864421211465212357,0
1864421037045166228,0
1864421002756620671,0
1864420782996181423,0
1864420731678871721,0
1864420568310661283,0
1864420232560889874,0
1864420129087303866,0
1864419960719565161,0
1864419913319788659,0
1864419826434757086,0
1864419765923569914,0
1864419687754551421,0
1864419670729560192,0
1864419626135744664,0
1864419465879834676,-1
1864419461429592532,0
1864419106432127059,0
1864419105861673399,1
1864419072349454350,0
1864418900168810711,0
1864418818690331059,0
1864418716806422891,0
1864418604072226871,0
1864418514741698783,0
1864418226773414011,0
1864418184444453091,0
1864418029360017555,0
1864417996510204160,1
1864417908685672617,0
1864417849831235974,0
1864417715508621726,-1
1864417694247792972,1
1864417664187142160,0
1864417648320094598,0
1864417606788075945,0
1864417357344411802,-1
1864417226649944115,0
1864417186120438031,0
1864417165916397593,0
1864417158555435195,0
1864417157813096511,0
1864416983665549313,0
1864416949515550783,0
1864416917668221110,0
1864416914526916772,0
1864416705117630691,0
1864416682875208100,0
1864416683273728118,0
1864416634753970567,1
1864416497101361417,0
1864416472262496731,1
1864416452486295868,0
1864416418613067853,0
1864416296995090795,1
1864416224899199149,0
1864416132905525590,0
1864416001015607322,0
1864415974608240815,0
1864415714846617833,0
1864415571846287496,0
1864415287551893796,0
1864415283181703504,0
1864415172699247008,1
1864415103833325618,0
1864415055334232266,0
1864414937604362414,0
1864414808424038893,0
1864414797602935086,0
1864414788140306583,0
1864414755328606331,0
1864414656363942269,0
1864414649338286301,0
1864414615322390865,-1
1864414606405587210,0
1864414544090497292,0
1864414474268270623,-1
1864414468492472361,0
1864414456265969682,1
1864414353887273362,-1
1864414332693696799,0
1864414328834703531,0
1864414316327247954,-1
1864414305275277480,0
1864414160949288963,0
1864414152837747064,-1
1864414103541862854,0
1864414016803590510,0
1864413966442655865,0
1864413963024281955,0
1864413841871851906,0
1864413830161309875,0
1864413643481268227,1
1864413618248294831,0
1864413618877411705,0
1864413525352804763,0
1864413447443636579,1
1864413383203705210,1
1864413357450698867,0
1864413330942648733,0
1864413267793453198,0
1864413179151044682,0
1864413154568228959,0
1864413118287499330,0
1864413006811029647,0
1864412897990123878,0
1864412879002202527,0
1864412878884721092,0
1864412678803861832,0
1864412613251354699,0
1864412599569256535,0
1864412473429782919,0
1864412451434881340,0
1864412435483885957,0
1864412408690729340,-1
1864412331561611689,0
1864412325131755806,1
1864412056444624919,0
1864412036786212918,0
1864411950769148385,0
1864411625152712916,0
1864411615870791867,0
1864411592563032223,0
1864411556349362645,-1
1864411477928759401,0
1864411419476677062,0
1864411340552413460,0
1864411257128013910,0
1864411043566637276,0
1864411042887160293,0
1864410994643984411,-1
1864410890818211944,0
1864410865019023846,0
1864410804767916510,-1
1864410788242330062,0
1864410658600611854,0
1864410649670914270,0
1864410624136237391,0
1864410598173495510,-1
1864410595124232342,0
1864410383928164374,0
1864410251153248486,0
1864410125085057359,0
1864410071276397053,0
1864410063332335748,0
1864409893727306162,0
1864409818577965438,0
1864409772931600771,0
1864409738332549521,0
1864409605859582393,0
1864409574217842792,0
1864409446232842428,1
1864409410619007144,0
1864409402171683030,0
1864409361172345269,-1
1864409361281659312,0
1864409146835058894,0
1864409113049829461,0
1864409053633630652,0
1864408723302560207,0
1864408696672891226,0
1864408614368080135,0
1864408554569892262,0
1864408382825754975,-1
1864408257399333005,0
1864408247588761897,0
1864408175551586722,1
1864408151627334066,0
1864408071612645783,0
1864408005959107062,0
1864407964158714058,0
1864407966834938320,0
1864407954554015836,0
1864407944923689189,0
1864407901156327659,0
1864407898035736856,0
1864407868189102293,0
1864407870185283962,0
1864407846240026899,0
1864407726777860263,1
1864407509609415087,0
1864407502668091629,0
1864407441712042300,0
1864407418718855461,-1
1864407363589132628,0
1864407295205007472,0
1864407261247861020,0
1864407231585808711,0
1864407198614323654,0
1864407154523885873,0
1864407091298910216,0
1864407008251924866,0
1864406915318513952,1
1864406853376983498,0
1864406794946203952,0
1864406706714792051,0
1864406700091994471,0
1864406672992788924,0
1864406619599327681,0
1864406466020487377,0
1864406427843829868,0
1864406358658814218,-1
1864406257236398436,-1
1864406171454722287,0
1864406127183585332,0
1864405977761468702,0
1864405919540629906,0
1864405818126553474,1
1864405753567805595,0
1864405723402125429,0
1864405570666549556,0
1864405469122441464,0
1864405393125863461,0
1864405291208438169,0
1864405167291969777,0
1864405110991868388,-1
1864405019300385238,0
1864404818955259952,0
1864404775019667793,0
1864404718266519968,0
1864404477182398682,0
1864404433435574685,0
1864404415765205101,0
1864404375302447477,0
1864404307648369017,-1
1864404288622973257,0
1864404066597785840,0
1864404008351248726,0
1864403979683123619,1
1864403802998317478,0
1864403760103018988,-1
1864403586006110666,0
1864403335375093956,0
1864403307919184329,1
1864403218203295831,0
1864403210380681228,0
1864403207574692294,0
1864403124561076726,0
1864403119112654856,0
1864403064716767442,1
1864403046756671840,0
1864403016234709177,0
1864402978880282942,0
1864402940087423477,0
1864402940930449852,0
1864402768653414852,0
1864402638852288657,0
1864402434551951543,0
1864402313445515288,0
1864402258148094091,0
1864402111649243494,0
1864402077708955648,0
1864401943738585234,0
1864401932418265583,1
1864401927372509600,0
1864401916819583407,-1
1864401911320899881,0
1864401860292989212,0
1864401774674899167,1
1864401771008835762,0
1864401251120893977,0
1864401247635427725,0
1864401134309269889,0
1864400787100586187,0
1864400754582409662,0
1864400629776384467,-1
1864400572176011663,0
1864400337613824020,0
1864400331750219868,0
1864400314952241648,0
1864400211277168740,0
1864400182953099279,0
1864400067358282203,0
1864400055886864557,0
1864399957710561753,0
1864399866538914282,0
1864399795252605410,0
1864399713744621903,0
1864399698875863117,0
1864399525076750802,0
1864399300991586613,0
1864399297149636782,0
1864399278732693707,0
1864399255248752863,0
1864399173002645634,0
1864398991758082508,0
1864398783905144877,0
1864398638711001586,0
1864398431038419098,0
1864398339909013898,0
1864398150716317900,0
1864398006486806694,0
1864397973393678523,0
1864397950614458605,0
1864397858410987937,0
1864397808066785735,0
1864397744246304812,0
1864397462187716712,0
1864397444462858482,0
1864397412800045286,0
1864397329488597087,0
1864397303101935913,-1
1864397279001493823,0
1864397274110992856,0
1864397254817403106,0
1864397181785952668,0
1864397103704817993,0
1864397078316617942,0
1864397027557195780,0
1864397019864793329,0
1864396789358502253,0
1864396384230641990,0
1864396374353023198,0
1864396305717456931,0
1864396099332526460,0
1864396021175881746,0
1864395924413579728,0
1864395891857105086,0
1864395839101088119,0
1864395622775755126,0
1864395609291051017,0
1864395588592361607,0
1864395490474836438,0
1864395381934547195,0
1864395246647562341,0
1864395186526106009,0
1864395158873079930,0
1864395039788679662,0
1864394960780345480,0
1864394956854423841,0
1864394844606439557,0
1864394826323578994,0
1864394826860646606,0
1864394747584168080,0
1864394728365593025,0
1864394645607748079,0
1864394581720355256,0
1864394505207578769,-1
1864394507346678084,1
1864394427021840453,0
1864394383056863475,0
1864394369203147129,0
1864394373074702384,0
1864394339918426606,1
1864394278589616232,0
1864394236885393449,-1
1864394225472737396,0
1864394222318563732,0
1864394175937921356,0
1864394159836029375,0
1864393969922097525,1
1864393924686627059,0
1864393741370347574,1
1864393710680547551,0
1864393572335931795,0
1864393562881679730,0
1864393461379563929,0
1864393442354221113,0
1864393394895704446,0
1864393359608909986,-1
1864393344115212537,0
1864393289387917677,0
1864393270467428832,0
1864393272657105332,0
1864393249172992425,0
1864393113172644003,0
1864393078695711190,0
1864393030754607184,0
1864392798209745388,0
1864392773371351285,0
1864392716752203916,0
1864392679041184183,-1
1864392643909685420,0
1864392573537931695,0
1864392567271641544,0
1864392452641116177,0
1864392440771170632,0
1864392406306836501,0
1864392368243253354,0
1864392352338448793,0
1864392333019541529,0
1864392276316713450,0
1864392208088224081,0
1864392193714135315,0
1864392189301703028,-1
1864392173447221615,0
1864392081071894607,0
1864391929867141294,1
1864391834862059939,0
1864391809398374481,0
1864391770060025959,0
1864391767283376250,0
1864391299333271793,0
1864391285852807419,0
1864391278357610966,0
1864391261039243446,0
1864391205263409590,-1
1864391130324062274,0
1864390820238946779,0
1864390813284995575,0
1864390786735112692,0
1864390769286762753,0
1864390697304068167,0
1864390675870921048,0
1864390621412135005,0
1864390581276770654,0
1864390576147251220,0
1864390522997035157,0
1864390388368228533,0
1864390342423822347,0
1864390277592383739,0
1864390254670553494,0
1864390223045550145,0
1864390159086522641,0
1864390033303830737,0
1864389923744456963,0
1864389881616568434,0
1864389875476386114,0
1864389858330071344,0
1864389684681474068,0
1864389666578858343,0
1864389634777624636,0
1864389583397322807,0
1864389570977992884,0
1864389449670340934,-1
1864389443844477104,-1
1864389432771563909,0
1864389330766008588,0
1864389306678210771,-1
1864389173102223380,1
1864389176440881291,0
1864389170753393044,0
1864389160653459590,0
1864389121592185167,0
1864389085957087617,0
1864389033939358016,0
1864389012460380473,0
1864388930608746649,0
1864388920534028419,0
1864388906528969175,0
1864388844751089938,0
1864388810202567049,0
1864388797951054257,0
1864388721593995468,0
1864388715327434907,0
1864388685338120621,0
1864388667365544062,-1
1864388664647930235,0
1864388603134062662,0
1864388605952606718,0
1864388586402906502,0
1864388551753798010,0
1864388542417248697,0
1864388529092006004,0
1864388524033671263,0
1864388521823510807,0
1864388480987529655,0
1864388397852135573,0
1864388277245038857,0
1864388204339843434,0
1864388193400877369,0
1864388144776249452,0
1864387975900971134,0
1864387870171037775,0
1864387844099186818,0
1864387828446044276,0
1864387717280186565,0
1864387680047341894,0
1864387672183013654,1
1864387660518662363,0
1864387489181426103,0
1864387322197713170,0
1864387286974255104,0
1864387259836813768,0
1864387042416726174,0
1864387015887794393,0
1864386925232083374,0
1864386921692008518,0
1864386809590894604,0
1864386794344558999,0
1864386788346692085,0
1864386676702708089,0
1864386661670404175,0
1864386639117570114,0
1864386616388624472,0
1864386607597355182,0
1864386055690178930,1
1864386038430314760,1
1864385964065358252,0
1864385940703039603,0
1864385925888737614,0
1864385901410853100,0
1864385767734214932,0
1864385680559808534,0
1864385663283405165,0
1864385512007717237,0
1864385458265874889,0
1864385449701061084,1
1864385446924407164,0
1864385427563508033,0
1864385354834563119,0
1864385259930005722,0
1864385241936171326,0
1864385204225278442,0
1864385124982268175,0
1864385117642232076,0
1864384987153236146,0
1864384954513412263,0
1864384949681541489,0
1864384927539843550,0
1864384865774235846,0
1864384795611988399,0
1864384782098157649,0
1864384727483929023,1
1864384724304576804,0
1864384589164154940,0
1864384586286862744,0
1864384305457414507,0
1864384291620180041,0
1864384251770155127,0
1864384177715470775,0
1864384157117194742,0
1864384140209946652,0
1864384127111201010,0
1864384068818735191,0
1864384025361600918,0
1864384002922049688,0
1864383899914428528,0
1864383812748136798,0
1864383735052853371,0
1864383581029556642,0
1864383517930738066,0
1864383399332401642,0
1864383386522955910,0
1864383296227963169,1
1864383251067879607,0
1864383240834043993,0
1864383138782203979,0
1864383114643980524,0
1864383007450157317,0
1864382883248402519,0
1864382824704319788,0
1864382800163373441,1
1864382784996794508,0
1864382682295148740,0
1864382657435488471,-1
1864382656860860598,0
1864382619699536048,1
1864382588271399003,0
1864382573486522690,0
1864382400320688522,0
1864382393161064784,0
1864382356762628467,0
1864382353956643134,0
1864382252349554943,0
1864382190320042441,0
1864382100788445192,0
1864382080987050303,1
1864382060053315602,0
1864382003174342656,0
1864381946240946326,0
1864381884320391354,0
1864381853605433352,1
1864381822949281912,0
1864381710017679792,0
1864381695316689335,0
1864381600949043545,0
1864381543843586283,1
1864381543709323675,0
1864381515469111781,0
1864381506308760045,0
1864381412217958690,0
1864381386821652771,0
1864381322707267692,0
1864381320102859013,0
1864381278424060187,0
1864381264603824161,0
1864381253102764183,0
1864381236979863577,0
1864381216218095836,0
1864381133028556992,0
1864380889888903261,0
1864380876567507381,0
1864380841440268495,1
1864380788189331532,0
1864380699035263011,0
1864380600452252106,0
1864380581779255771,0
1864380550292619324,0
1864380545062588863,0
1864380414636236879,0
1864380345665376290,1
1864380315130560731,0
1864380216946123049,1
1864380186726133792,0
1864380140274504096,0
1864379925202980947,0
1864379885914849282,0
1864379874414350398,0
1864379852096221585,0
1864379761851818485,0
1864379714921492859,-1
1864379631979184500,0
1864379452706169058,0
1864379427234172950,-1
1864379399996408081,1
1864379245331390635,0
1864379166692348228,-1
1864379149885845571,0
1864379114561458473,0
1864379087642612190,0
1864378994038329719,0
1864378989977932121,1
1864378982998716554,0
1864378796750647692,0
1864378789406683466,0
1864378777717051766,0
1864378686595604733,0
1864378655444435119,0
1864378641670369636,0
1864378626743128231,0
1864378503807783278,0
1864378460300333117,0
1864378392893632666,0
1864378365529985090,0
1864378356671898093,0
1864378268461232329,0
1864378252313116723,0
1864378242435600493,0
1864378174483607787,0
1864378157823852693,0
1864378066900013386,1
1864378062504349754,0
1864377997811241197,0
1864377882279026791,1
1864377858690281589,0
1864377845104980337,0
1864377816139157714,0
1864377748669510073,0
1864377735734546614,0
1864377678209417319,0
1864377525360554378,1
1864377520436445331,0
1864377496113959044,0
1864377375414444469,0
1864377177556324441,0
1864377128982335949,0
1864377125202972851,0
1864377120027226604,-1
1864377121033838721,0
1864377031699599601,0
1864377016948281485,0
1864376925952553060,0
1864376793391669264,0
1864376774504927628,0
1864376716099244461,0
1864376669743796282,1
1864376627158749337,0
1864376539996971353,0
1864376476822302895,0
1864376421096792543,0
1864376410606838241,0
1864376386749652996,0
1864376326154584188,0
1864376258496483478,0
1864376115667620152,0
1864375988760576347,0
1864375620559421586,0
1864375491589030319,0
1864375449435980284,0
1864375439310942551,0
1864375423997534266,0
1864375363763323223,0
1864375359719784660,0
1864375330145718646,0
1864375163774476465,0
1864375112209760441,0
1864375099262160992,0
1864375084648915285,0
1864374993741861080,0
1864374957888721259,1
1864374792926703964,0
1864374777755951247,0
1864374738304299156,0
1864374704540188934,0
1864374704930218227,0
1864374645916618839,0
1864374543336247591,0
1864374539464896865,0
1864374517151175018,0
1864374490936823925,0
1864374450445017435,0
1864374427317649858,0
1864374406845485112,-1
1864374204348387387,1
1864374159716843832,0
1864373983581176139,1
1864373941818491091,0
1864373919882367047,0
1864373820754149503,0
1864373751720100106,0
1864373716601258386,0
1864373365437342181,0
1864373121039413542,0
1864373050256294237,1
1864372964935733345,0
1864372925907759439,0
1864372922107740283,0
1864372865828872397,0
1864372774917071265,0
1864372560131182986,0
1864372412449432056,0
1864372382439260239,0
1864372367159447592,1
1864372304391884828,0
1864372155497976150,0
1864372104788853204,0
1864371982114156861,0
1864371711896113254,0
1864371623677120638,0
1864371541137293660,1
1864371506609815998,0
1864371451706442015,0
1864371404273238073,0
1864371378310328322,0
1864371369225388535,0
1864371338284056736,0
1864371312308658261,0
1864371134713471055,0
1864371021433745601,0
1864370985220059486,0
1864370936704577736,0
1864370758509842789,0
1864370733163348353,1
1864370698757521533,0
1864370676607467821,1
1864370538946109833,0
1864370533925519719,1
1864370455479500883,0
1864370449662042169,0
1864370370414862812,0
1864370321253421486,0
1864370255721587174,0
1864370211169947815,0
1864370053992378503,0
1864370019959730210,0
1864369835301343663,0
1864369696562139603,0
1864369648084345122,0
1864369614311862601,0
1864369604824645914,0
1864369544518652366,0
1864369510561550761,0
1864369478173172052,0
1864369395469857155,0
1864369382610092049,0
1864369380932428209,0
1864369342605086812,0
1864369290918383698,0
1864369261491216847,0
1864369120008925215,0
1864369091122761782,0
1864369052048568521,0
1864369039260152140,1
1864368994725077192,0
1864368988110901285,0
1864368942405308555,0
1864368785823813958,0
1864368569481330983,0
1864368511365099710,0
1864368432210215337,0
1864368409292550414,0
1864368401386492108,0
1864368372994965741,0
1864368248113741863,0
1864367838326063443,0
1864367782290194802,0
1864367751265178024,0
1864367704867508294,1
1864367616841613473,0
1864367547396551011,0
1864367411123695776,0
1864367315858674115,0
1864367307725979828,0
1864367207284707572,0
1864367138217333115,0
1864367130654986739,0
1864367119607189766,0
1864367077085061185,0
1864367055245300212,0
1864367022307447177,0
1864366915344584933,0
1864366536439550272,0
1864366465400316162,0
1864366378007896500,0
1864366379249643847,0
1864366318637519168,1
1864366176324686276,0
1864366158302072944,0
1864366156942827972,-1
1864366131722543308,0
1864365954609672243,0
1864365903762075803,0
1864365686564253854,0
1864365661570396322,0
1864365498328043811,0
1864365454258544889,0
1864365395194352097,-1
1864365387925868556,0
1864365372620542136,0
1864365329566052823,0
1864365276760064186,0
1864365237715021984,0
1864365233935888826,1
1864365190323818609,0
1864365003161178214,0
1864364944067842177,0
1864364928930599105,0
1864364858420154785,0
1864364857342271994,0
1864364783098593731,0
1864364743303286922,0
1864364652294963525,0
1864364642501337250,0
1864364382337060868,0
1864364198240616953,0
1864364131475771431,0
1864364112404214207,0
1864363932120387902,0
1864363907952894399,0
1864363880996065371,0
1864363819566281083,0
1864363813690098072,1
1864363806052282832,0
1864363808703275330,0
1864363759747112998,0
1864363665408889137,0
1864363545384624455,1
1864363490602828044,0
1864363428103553363,0
1864363405659762735,0
1864363392498323665,0
1864363373657289131,0
1864363310390358294,0
1864363044437995871,0
1864363028680167690,0
1864362678879216114,0
1864362630967611723,0
1864362622193168801,0
1864362412977119436,0
1864362352168046784,0
1864362288351785430,0
1864362192830595559,0
1864362013427696088,-1
1864361843675848906,0
1864361800373862640,0
1864361739846078790,0
1864361680911630388,0
1864361658350506484,0
1864361569691251035,0
1864361557565526104,0
1864361413226946821,0
1864361336315973677,1
1864361321573032341,0
1864361306234462501,0
1864361298391110059,0
1864361250164981948,0
1864361068530946520,0
1864361063522725941,0
1864361038138720658,0
1864361000578756872,0
1864360948775178325,1
1864360811424018861,0
1864360780285567171,0
1864360678791754143,0
1864360673637015723,-1
1864360666276221222,0
1864360653567168889,0
1864360550605418684,0
1864360527922622624,0
1864360527691948046,-1
1864360361203478967,0
1864360246518382746,0
1864360214448767209,0
1864360196568391710,0
1864360166054867201,0
1864360044411654529,0
1864359970088894760,0
1864359554760196451,0
1864359436044955723,0
1864359318700662859,0
1864359280561803340,0
1864359151985463684,0
1864359147208134876,0
1864359081978331168,0
1864359003830014395,0
1864358947416875348,0
1864358848737497499,0
1864358850507248107,0
1864358803397070877,0
1864358761361457559,0
1864358696777863306,0
1864358685935587794,1
1864358611004068240,0
1864358545849766326,0
1864358546990653949,-1
1864358457123463271,0
1864358420020682811,0
1864358400567451729,0
1864358298872414378,0
1864358279377227970,-1
1864358202588188840,0
1864358185978745245,0
1864358171503911072,0
1864358136737337483,-1
1864358127782563851,0
